Year,District_yield,Zone,Season,Season_Months,Latitude,Longitude,Avg_Temperature_C,Min_Temperature_C,Max_Temperature_C,Total_Rainfall_mm,Rainy_Days,Avg_Humidity_Percent,Wind_Speed_kmph,Sunshine_Hours_per_Day,Water_Availability_Index,Soil_Quality_Index,Fertilizer_NPK_kg_per_ha,Pesticide_Sprays,Rice_Yield_kg_per_ha,Cost_INR_per_ha,Market_Price_INR_per_kg,Revenue_INR_per_ha,Profit_INR_per_ha,Profit_Margin_Percent,Drought_Risk,Flood_Risk,Heat_Stress,Month,District_climate,Temperature_C,Rainfall_mm,Humidity_%,WindSpeed_kmph,SoilMoisture_%,CropYield_Index
2021,Kanyakumari,South,Kuruvai,Jun-Sep,8.09,77.54,30.51,25.83,35.71,582.63,51,71.81,10.11,7.17,0.61,0.68,136.8,4,2000.0,32674.5,30.26,60526.06,27851.56,85.24,0,0,0,December,Kanyakumari,26.54,275.35,85.92,5.69,86.57,100.89
2021,Kanyakumari,South,Kuruvai,Jun-Sep,8.09,77.54,30.51,25.83,35.71,582.63,51,71.81,10.11,7.17,0.61,0.68,136.8,4,2000.0,32674.5,30.26,60526.06,27851.56,85.24,0,0,0,June,Kanyakumari,39.53,576.22,83.32,11.22,73.18,74.29
2021,Kanyakumari,South,Kuruvai,Jun-Sep,8.09,77.54,30.51,25.83,35.71,582.63,51,71.81,10.11,7.17,0.61,0.68,136.8,4,2000.0,32674.5,30.26,60526.06,27851.56,85.24,0,0,0,April,Kanyakumari,29.57,274.15,94.48,15.95,29.73,77.14
2021,Kanyakumari,South,Kuruvai,Jun-Sep,8.09,77.54,30.51,25.83,35.71,582.63,51,71.81,10.11,7.17,0.61,0.68,136.8,4,2000.0,32674.5,30.26,60526.06,27851.56,85.24,0,0,0,August,Kanyakumari,27.02,271.54,56.63,16.17,48.19,87.55
2021,Kanyakumari,South,Kuruvai,Jun-Sep,8.09,77.54,30.51,25.83,35.71,582.63,51,71.81,10.11,7.17,0.61,0.68,136.8,4,2000.0,32674.5,30.26,60526.06,27851.56,85.24,0,0,0,April,Kanyakumari,29.73,104.13,42.9,4.37,37.2,119.77
2021,Kanyakumari,South,Samba,Aug-Jan,8.09,77.54,26.73,22.08,31.41,875.15,66,72.85,15.37,5.47,0.5,0.68,164.34,3,2000.0,32806.25,32.67,65342.68,32536.42,99.18,0,0,0,October,Kanyakumari,26.52,272.05,78.69,5.3,29.62,141.32
2021,Kanyakumari,South,Samba,Aug-Jan,8.09,77.54,26.73,22.08,31.41,875.15,66,72.85,15.37,5.47,0.5,0.68,164.34,3,2000.0,32806.25,32.67,65342.68,32536.42,99.18,0,0,0,December,Kanyakumari,26.54,275.35,85.92,5.69,86.57,100.89
2021,Kanyakumari,South,Samba,Aug-Jan,8.09,77.54,26.73,22.08,31.41,875.15,66,72.85,15.37,5.47,0.5,0.68,164.34,3,2000.0,32806.25,32.67,65342.68,32536.42,99.18,0,0,0,June,Kanyakumari,39.53,576.22,83.32,11.22,73.18,74.29
2021,Kanyakumari,South,Samba,Aug-Jan,8.09,77.54,26.73,22.08,31.41,875.15,66,72.85,15.37,5.47,0.5,0.68,164.34,3,2000.0,32806.25,32.67,65342.68,32536.42,99.18,0,0,0,April,Kanyakumari,29.57,274.15,94.48,15.95,29.73,77.14
2021,Kanyakumari,South,Samba,Aug-Jan,8.09,77.54,26.73,22.08,31.41,875.15,66,72.85,15.37,5.47,0.5,0.68,164.34,3,2000.0,32806.25,32.67,65342.68,32536.42,99.18,0,0,0,August,Kanyakumari,27.02,271.54,56.63,16.17,48.19,87.55
2021,Kanyakumari,South,Samba,Aug-Jan,8.09,77.54,26.73,22.08,31.41,875.15,66,72.85,15.37,5.47,0.5,0.68,164.34,3,2000.0,32806.25,32.67,65342.68,32536.42,99.18,0,0,0,April,Kanyakumari,29.73,104.13,42.9,4.37,37.2,119.77
2021,Kanyakumari,South,Thaladi,Sep-Feb,8.09,77.54,27.37,23.31,31.53,728.19,67,73.21,10.13,7.17,0.56,0.68,139.93,3,2000.0,40228.39,33.56,67123.2,26894.8,66.86,0,0,0,October,Kanyakumari,26.52,272.05,78.69,5.3,29.62,141.32
2021,Kanyakumari,South,Thaladi,Sep-Feb,8.09,77.54,27.37,23.31,31.53,728.19,67,73.21,10.13,7.17,0.56,0.68,139.93,3,2000.0,40228.39,33.56,67123.2,26894.8,66.86,0,0,0,December,Kanyakumari,26.54,275.35,85.92,5.69,86.57,100.89
2021,Kanyakumari,South,Thaladi,Sep-Feb,8.09,77.54,27.37,23.31,31.53,728.19,67,73.21,10.13,7.17,0.56,0.68,139.93,3,2000.0,40228.39,33.56,67123.2,26894.8,66.86,0,0,0,June,Kanyakumari,39.53,576.22,83.32,11.22,73.18,74.29
2021,Kanyakumari,South,Thaladi,Sep-Feb,8.09,77.54,27.37,23.31,31.53,728.19,67,73.21,10.13,7.17,0.56,0.68,139.93,3,2000.0,40228.39,33.56,67123.2,26894.8,66.86,0,0,0,April,Kanyakumari,29.57,274.15,94.48,15.95,29.73,77.14
2021,Kanyakumari,South,Thaladi,Sep-Feb,8.09,77.54,27.37,23.31,31.53,728.19,67,73.21,10.13,7.17,0.56,0.68,139.93,3,2000.0,40228.39,33.56,67123.2,26894.8,66.86,0,0,0,August,Kanyakumari,27.02,271.54,56.63,16.17,48.19,87.55
2021,Kanyakumari,South,Thaladi,Sep-Feb,8.09,77.54,27.37,23.31,31.53,728.19,67,73.21,10.13,7.17,0.56,0.68,139.93,3,2000.0,40228.39,33.56,67123.2,26894.8,66.86,0,0,0,April,Kanyakumari,29.73,104.13,42.9,4.37,37.2,119.77
2021,Coimbatore,West,Kuruvai,Jun-Sep,11.02,76.96,32.49,28.69,37.5,483.4,57,86.12,8.89,5.42,0.63,0.7,164.69,3,2000.0,37021.27,29.06,58111.86,21090.59,56.97,0,0,0,June,Coimbatore,36.79,255.59,67.32,13.17,52.46,103.24
2021,Coimbatore,West,Kuruvai,Jun-Sep,11.02,76.96,32.49,28.69,37.5,483.4,57,86.12,8.89,5.42,0.63,0.7,164.69,3,2000.0,37021.27,29.06,58111.86,21090.59,56.97,0,0,0,March,Coimbatore,39.81,145.72,46.48,20.23,78.91,132.09
2021,Coimbatore,West,Kuruvai,Jun-Sep,11.02,76.96,32.49,28.69,37.5,483.4,57,86.12,8.89,5.42,0.63,0.7,164.69,3,2000.0,37021.27,29.06,58111.86,21090.59,56.97,0,0,0,January,Coimbatore,21.04,21.65,79.23,24.9,77.91,68.24
2021,Coimbatore,West,Kuruvai,Jun-Sep,11.02,76.96,32.49,28.69,37.5,483.4,57,86.12,8.89,5.42,0.63,0.7,164.69,3,2000.0,37021.27,29.06,58111.86,21090.59,56.97,0,0,0,January,Coimbatore,30.13,214.14,70.67,8.15,31.05,130.35
2021,Coimbatore,West,Kuruvai,Jun-Sep,11.02,76.96,32.49,28.69,37.5,483.4,57,86.12,8.89,5.42,0.63,0.7,164.69,3,2000.0,37021.27,29.06,58111.86,21090.59,56.97,0,0,0,July,Coimbatore,33.1,444.85,73.8,16.34,47.99,65.43
2021,Coimbatore,West,Kuruvai,Jun-Sep,11.02,76.96,32.49,28.69,37.5,483.4,57,86.12,8.89,5.42,0.63,0.7,164.69,3,2000.0,37021.27,29.06,58111.86,21090.59,56.97,0,0,0,April,Coimbatore,30.32,395.38,70.4,5.13,48.05,81.5
2021,Coimbatore,West,Kuruvai,Jun-Sep,11.02,76.96,32.49,28.69,37.5,483.4,57,86.12,8.89,5.42,0.63,0.7,164.69,3,2000.0,37021.27,29.06,58111.86,21090.59,56.97,0,0,0,February,Coimbatore,23.8,71.23,76.99,19.06,87.23,98.49
2021,Coimbatore,West,Kuruvai,Jun-Sep,11.02,76.96,32.49,28.69,37.5,483.4,57,86.12,8.89,5.42,0.63,0.7,164.69,3,2000.0,37021.27,29.06,58111.86,21090.59,56.97,0,0,0,June,Coimbatore,31.67,381.33,68.33,3.1,44.68,75.91
2021,Coimbatore,West,Kuruvai,Jun-Sep,11.02,76.96,32.49,28.69,37.5,483.4,57,86.12,8.89,5.42,0.63,0.7,164.69,3,2000.0,37021.27,29.06,58111.86,21090.59,56.97,0,0,0,May,Coimbatore,39.13,581.95,80.75,6.23,24.93,80.55
2021,Coimbatore,West,Kuruvai,Jun-Sep,11.02,76.96,32.49,28.69,37.5,483.4,57,86.12,8.89,5.42,0.63,0.7,164.69,3,2000.0,37021.27,29.06,58111.86,21090.59,56.97,0,0,0,June,Coimbatore,31.66,346.75,54.63,21.46,71.4,69.63
2021,Coimbatore,West,Kuruvai,Jun-Sep,11.02,76.96,32.49,28.69,37.5,483.4,57,86.12,8.89,5.42,0.63,0.7,164.69,3,2000.0,37021.27,29.06,58111.86,21090.59,56.97,0,0,0,June,Coimbatore,31.56,491.12,51.03,18.95,81.47,57.09
2021,Coimbatore,West,Kuruvai,Jun-Sep,11.02,76.96,32.49,28.69,37.5,483.4,57,86.12,8.89,5.42,0.63,0.7,164.69,3,2000.0,37021.27,29.06,58111.86,21090.59,56.97,0,0,0,June,Coimbatore,28.39,304.22,44.23,24.17,73.69,107.64
2021,Coimbatore,West,Kuruvai,Jun-Sep,11.02,76.96,32.49,28.69,37.5,483.4,57,86.12,8.89,5.42,0.63,0.7,164.69,3,2000.0,37021.27,29.06,58111.86,21090.59,56.97,0,0,0,January,Coimbatore,26.55,509.64,83.64,5.18,21.2,148.6
2021,Coimbatore,West,Kuruvai,Jun-Sep,11.02,76.96,32.49,28.69,37.5,483.4,57,86.12,8.89,5.42,0.63,0.7,164.69,3,2000.0,37021.27,29.06,58111.86,21090.59,56.97,0,0,0,November,Coimbatore,26.81,268.37,72.36,16.84,12.78,144.96
2021,Coimbatore,West,Kuruvai,Jun-Sep,11.02,76.96,32.49,28.69,37.5,483.4,57,86.12,8.89,5.42,0.63,0.7,164.69,3,2000.0,37021.27,29.06,58111.86,21090.59,56.97,0,0,0,December,Coimbatore,27.03,120.25,75.93,4.43,56.66,147.11
2021,Coimbatore,West,Samba,Aug-Jan,11.02,76.96,27.66,24.18,32.05,973.99,70,72.93,13.32,5.11,0.59,0.7,165.22,1,2000.0,35174.09,28.65,57302.13,22128.05,62.91,0,0,0,June,Coimbatore,36.79,255.59,67.32,13.17,52.46,103.24
2021,Coimbatore,West,Samba,Aug-Jan,11.02,76.96,27.66,24.18,32.05,973.99,70,72.93,13.32,5.11,0.59,0.7,165.22,1,2000.0,35174.09,28.65,57302.13,22128.05,62.91,0,0,0,March,Coimbatore,39.81,145.72,46.48,20.23,78.91,132.09
2021,Coimbatore,West,Samba,Aug-Jan,11.02,76.96,27.66,24.18,32.05,973.99,70,72.93,13.32,5.11,0.59,0.7,165.22,1,2000.0,35174.09,28.65,57302.13,22128.05,62.91,0,0,0,January,Coimbatore,21.04,21.65,79.23,24.9,77.91,68.24
2021,Coimbatore,West,Samba,Aug-Jan,11.02,76.96,27.66,24.18,32.05,973.99,70,72.93,13.32,5.11,0.59,0.7,165.22,1,2000.0,35174.09,28.65,57302.13,22128.05,62.91,0,0,0,January,Coimbatore,30.13,214.14,70.67,8.15,31.05,130.35
2021,Coimbatore,West,Samba,Aug-Jan,11.02,76.96,27.66,24.18,32.05,973.99,70,72.93,13.32,5.11,0.59,0.7,165.22,1,2000.0,35174.09,28.65,57302.13,22128.05,62.91,0,0,0,July,Coimbatore,33.1,444.85,73.8,16.34,47.99,65.43
2021,Coimbatore,West,Samba,Aug-Jan,11.02,76.96,27.66,24.18,32.05,973.99,70,72.93,13.32,5.11,0.59,0.7,165.22,1,2000.0,35174.09,28.65,57302.13,22128.05,62.91,0,0,0,April,Coimbatore,30.32,395.38,70.4,5.13,48.05,81.5
2021,Coimbatore,West,Samba,Aug-Jan,11.02,76.96,27.66,24.18,32.05,973.99,70,72.93,13.32,5.11,0.59,0.7,165.22,1,2000.0,35174.09,28.65,57302.13,22128.05,62.91,0,0,0,February,Coimbatore,23.8,71.23,76.99,19.06,87.23,98.49
2021,Coimbatore,West,Samba,Aug-Jan,11.02,76.96,27.66,24.18,32.05,973.99,70,72.93,13.32,5.11,0.59,0.7,165.22,1,2000.0,35174.09,28.65,57302.13,22128.05,62.91,0,0,0,June,Coimbatore,31.67,381.33,68.33,3.1,44.68,75.91
2021,Coimbatore,West,Samba,Aug-Jan,11.02,76.96,27.66,24.18,32.05,973.99,70,72.93,13.32,5.11,0.59,0.7,165.22,1,2000.0,35174.09,28.65,57302.13,22128.05,62.91,0,0,0,May,Coimbatore,39.13,581.95,80.75,6.23,24.93,80.55
2021,Coimbatore,West,Samba,Aug-Jan,11.02,76.96,27.66,24.18,32.05,973.99,70,72.93,13.32,5.11,0.59,0.7,165.22,1,2000.0,35174.09,28.65,57302.13,22128.05,62.91,0,0,0,June,Coimbatore,31.66,346.75,54.63,21.46,71.4,69.63
2021,Coimbatore,West,Samba,Aug-Jan,11.02,76.96,27.66,24.18,32.05,973.99,70,72.93,13.32,5.11,0.59,0.7,165.22,1,2000.0,35174.09,28.65,57302.13,22128.05,62.91,0,0,0,June,Coimbatore,31.56,491.12,51.03,18.95,81.47,57.09
2021,Coimbatore,West,Samba,Aug-Jan,11.02,76.96,27.66,24.18,32.05,973.99,70,72.93,13.32,5.11,0.59,0.7,165.22,1,2000.0,35174.09,28.65,57302.13,22128.05,62.91,0,0,0,June,Coimbatore,28.39,304.22,44.23,24.17,73.69,107.64
2021,Coimbatore,West,Samba,Aug-Jan,11.02,76.96,27.66,24.18,32.05,973.99,70,72.93,13.32,5.11,0.59,0.7,165.22,1,2000.0,35174.09,28.65,57302.13,22128.05,62.91,0,0,0,January,Coimbatore,26.55,509.64,83.64,5.18,21.2,148.6
2021,Coimbatore,West,Samba,Aug-Jan,11.02,76.96,27.66,24.18,32.05,973.99,70,72.93,13.32,5.11,0.59,0.7,165.22,1,2000.0,35174.09,28.65,57302.13,22128.05,62.91,0,0,0,November,Coimbatore,26.81,268.37,72.36,16.84,12.78,144.96
2021,Coimbatore,West,Samba,Aug-Jan,11.02,76.96,27.66,24.18,32.05,973.99,70,72.93,13.32,5.11,0.59,0.7,165.22,1,2000.0,35174.09,28.65,57302.13,22128.05,62.91,0,0,0,December,Coimbatore,27.03,120.25,75.93,4.43,56.66,147.11
2021,Coimbatore,West,Thaladi,Sep-Feb,11.02,76.96,27.01,22.64,32.99,949.6,70,83.39,7.84,6.52,0.62,0.7,158.63,4,2000.0,33530.46,29.29,58570.77,25040.31,74.68,0,1,0,June,Coimbatore,36.79,255.59,67.32,13.17,52.46,103.24
2021,Coimbatore,West,Thaladi,Sep-Feb,11.02,76.96,27.01,22.64,32.99,949.6,70,83.39,7.84,6.52,0.62,0.7,158.63,4,2000.0,33530.46,29.29,58570.77,25040.31,74.68,0,1,0,March,Coimbatore,39.81,145.72,46.48,20.23,78.91,132.09
2021,Coimbatore,West,Thaladi,Sep-Feb,11.02,76.96,27.01,22.64,32.99,949.6,70,83.39,7.84,6.52,0.62,0.7,158.63,4,2000.0,33530.46,29.29,58570.77,25040.31,74.68,0,1,0,January,Coimbatore,21.04,21.65,79.23,24.9,77.91,68.24
2021,Coimbatore,West,Thaladi,Sep-Feb,11.02,76.96,27.01,22.64,32.99,949.6,70,83.39,7.84,6.52,0.62,0.7,158.63,4,2000.0,33530.46,29.29,58570.77,25040.31,74.68,0,1,0,January,Coimbatore,30.13,214.14,70.67,8.15,31.05,130.35
2021,Coimbatore,West,Thaladi,Sep-Feb,11.02,76.96,27.01,22.64,32.99,949.6,70,83.39,7.84,6.52,0.62,0.7,158.63,4,2000.0,33530.46,29.29,58570.77,25040.31,74.68,0,1,0,July,Coimbatore,33.1,444.85,73.8,16.34,47.99,65.43
2021,Coimbatore,West,Thaladi,Sep-Feb,11.02,76.96,27.01,22.64,32.99,949.6,70,83.39,7.84,6.52,0.62,0.7,158.63,4,2000.0,33530.46,29.29,58570.77,25040.31,74.68,0,1,0,April,Coimbatore,30.32,395.38,70.4,5.13,48.05,81.5
2021,Coimbatore,West,Thaladi,Sep-Feb,11.02,76.96,27.01,22.64,32.99,949.6,70,83.39,7.84,6.52,0.62,0.7,158.63,4,2000.0,33530.46,29.29,58570.77,25040.31,74.68,0,1,0,February,Coimbatore,23.8,71.23,76.99,19.06,87.23,98.49
2021,Coimbatore,West,Thaladi,Sep-Feb,11.02,76.96,27.01,22.64,32.99,949.6,70,83.39,7.84,6.52,0.62,0.7,158.63,4,2000.0,33530.46,29.29,58570.77,25040.31,74.68,0,1,0,June,Coimbatore,31.67,381.33,68.33,3.1,44.68,75.91
2021,Coimbatore,West,Thaladi,Sep-Feb,11.02,76.96,27.01,22.64,32.99,949.6,70,83.39,7.84,6.52,0.62,0.7,158.63,4,2000.0,33530.46,29.29,58570.77,25040.31,74.68,0,1,0,May,Coimbatore,39.13,581.95,80.75,6.23,24.93,80.55
2021,Coimbatore,West,Thaladi,Sep-Feb,11.02,76.96,27.01,22.64,32.99,949.6,70,83.39,7.84,6.52,0.62,0.7,158.63,4,2000.0,33530.46,29.29,58570.77,25040.31,74.68,0,1,0,June,Coimbatore,31.66,346.75,54.63,21.46,71.4,69.63
2021,Coimbatore,West,Thaladi,Sep-Feb,11.02,76.96,27.01,22.64,32.99,949.6,70,83.39,7.84,6.52,0.62,0.7,158.63,4,2000.0,33530.46,29.29,58570.77,25040.31,74.68,0,1,0,June,Coimbatore,31.56,491.12,51.03,18.95,81.47,57.09
2021,Coimbatore,West,Thaladi,Sep-Feb,11.02,76.96,27.01,22.64,32.99,949.6,70,83.39,7.84,6.52,0.62,0.7,158.63,4,2000.0,33530.46,29.29,58570.77,25040.31,74.68,0,1,0,June,Coimbatore,28.39,304.22,44.23,24.17,73.69,107.64
2021,Coimbatore,West,Thaladi,Sep-Feb,11.02,76.96,27.01,22.64,32.99,949.6,70,83.39,7.84,6.52,0.62,0.7,158.63,4,2000.0,33530.46,29.29,58570.77,25040.31,74.68,0,1,0,January,Coimbatore,26.55,509.64,83.64,5.18,21.2,148.6
2021,Coimbatore,West,Thaladi,Sep-Feb,11.02,76.96,27.01,22.64,32.99,949.6,70,83.39,7.84,6.52,0.62,0.7,158.63,4,2000.0,33530.46,29.29,58570.77,25040.31,74.68,0,1,0,November,Coimbatore,26.81,268.37,72.36,16.84,12.78,144.96
2021,Coimbatore,West,Thaladi,Sep-Feb,11.02,76.96,27.01,22.64,32.99,949.6,70,83.39,7.84,6.52,0.62,0.7,158.63,4,2000.0,33530.46,29.29,58570.77,25040.31,74.68,0,1,0,December,Coimbatore,27.03,120.25,75.93,4.43,56.66,147.11
2021,Erode,West,Kuruvai,Jun-Sep,11.34,77.72,31.7,27.08,37.99,535.72,56,77.04,13.5,5.54,0.57,0.69,155.88,2,2000.0,33846.64,30.25,60498.85,26652.21,78.74,0,0,0,February,Erode,23.29,554.61,88.01,21.14,33.45,89.52
2021,Erode,West,Kuruvai,Jun-Sep,11.34,77.72,31.7,27.08,37.99,535.72,56,77.04,13.5,5.54,0.57,0.69,155.88,2,2000.0,33846.64,30.25,60498.85,26652.21,78.74,0,0,0,August,Erode,24.18,380.93,57.31,18.87,60.26,124.5
2021,Erode,West,Kuruvai,Jun-Sep,11.34,77.72,31.7,27.08,37.99,535.72,56,77.04,13.5,5.54,0.57,0.69,155.88,2,2000.0,33846.64,30.25,60498.85,26652.21,78.74,0,0,0,August,Erode,39.08,565.54,77.96,13.32,43.05,55.74
2021,Erode,West,Kuruvai,Jun-Sep,11.34,77.72,31.7,27.08,37.99,535.72,56,77.04,13.5,5.54,0.57,0.69,155.88,2,2000.0,33846.64,30.25,60498.85,26652.21,78.74,0,0,0,May,Erode,35.75,34.39,46.7,24.14,29.01,81.02
2021,Erode,West,Kuruvai,Jun-Sep,11.34,77.72,31.7,27.08,37.99,535.72,56,77.04,13.5,5.54,0.57,0.69,155.88,2,2000.0,33846.64,30.25,60498.85,26652.21,78.74,0,0,0,January,Erode,33.96,309.04,45.39,21.46,56.38,54.36
2021,Erode,West,Kuruvai,Jun-Sep,11.34,77.72,31.7,27.08,37.99,535.72,56,77.04,13.5,5.54,0.57,0.69,155.88,2,2000.0,33846.64,30.25,60498.85,26652.21,78.74,0,0,0,October,Erode,20.99,522.2,90.88,20.68,81.4,123.0
2021,Erode,West,Kuruvai,Jun-Sep,11.34,77.72,31.7,27.08,37.99,535.72,56,77.04,13.5,5.54,0.57,0.69,155.88,2,2000.0,33846.64,30.25,60498.85,26652.21,78.74,0,0,0,December,Erode,23.98,168.33,44.69,5.15,76.32,51.98
2021,Erode,West,Kuruvai,Jun-Sep,11.34,77.72,31.7,27.08,37.99,535.72,56,77.04,13.5,5.54,0.57,0.69,155.88,2,2000.0,33846.64,30.25,60498.85,26652.21,78.74,0,0,0,June,Erode,26.77,9.86,55.39,15.82,54.15,66.13
2021,Erode,West,Kuruvai,Jun-Sep,11.34,77.72,31.7,27.08,37.99,535.72,56,77.04,13.5,5.54,0.57,0.69,155.88,2,2000.0,33846.64,30.25,60498.85,26652.21,78.74,0,0,0,November,Erode,24.4,281.79,84.11,15.5,66.95,53.41
2021,Erode,West,Kuruvai,Jun-Sep,11.34,77.72,31.7,27.08,37.99,535.72,56,77.04,13.5,5.54,0.57,0.69,155.88,2,2000.0,33846.64,30.25,60498.85,26652.21,78.74,0,0,0,May,Erode,23.48,175.11,75.9,10.68,15.58,89.16
2021,Erode,West,Kuruvai,Jun-Sep,11.34,77.72,31.7,27.08,37.99,535.72,56,77.04,13.5,5.54,0.57,0.69,155.88,2,2000.0,33846.64,30.25,60498.85,26652.21,78.74,0,0,0,December,Erode,29.28,272.72,48.11,19.82,80.17,78.53
2021,Erode,West,Kuruvai,Jun-Sep,11.34,77.72,31.7,27.08,37.99,535.72,56,77.04,13.5,5.54,0.57,0.69,155.88,2,2000.0,33846.64,30.25,60498.85,26652.21,78.74,0,0,0,January,Erode,24.24,478.5,91.77,15.93,87.44,124.59
2021,Erode,West,Kuruvai,Jun-Sep,11.34,77.72,31.7,27.08,37.99,535.72,56,77.04,13.5,5.54,0.57,0.69,155.88,2,2000.0,33846.64,30.25,60498.85,26652.21,78.74,0,0,0,December,Erode,31.6,265.84,81.03,14.25,12.52,67.38
2021,Erode,West,Kuruvai,Jun-Sep,11.34,77.72,31.7,27.08,37.99,535.72,56,77.04,13.5,5.54,0.57,0.69,155.88,2,2000.0,33846.64,30.25,60498.85,26652.21,78.74,0,0,0,February,Erode,20.97,432.44,82.18,24.59,85.93,79.87
2021,Erode,West,Samba,Aug-Jan,11.34,77.72,29.49,26.0,34.0,877.94,69,78.52,7.7,6.76,0.5,0.69,133.72,4,2000.0,37134.92,27.99,55987.88,18852.96,50.77,0,0,0,February,Erode,23.29,554.61,88.01,21.14,33.45,89.52
2021,Erode,West,Samba,Aug-Jan,11.34,77.72,29.49,26.0,34.0,877.94,69,78.52,7.7,6.76,0.5,0.69,133.72,4,2000.0,37134.92,27.99,55987.88,18852.96,50.77,0,0,0,August,Erode,24.18,380.93,57.31,18.87,60.26,124.5
2021,Erode,West,Samba,Aug-Jan,11.34,77.72,29.49,26.0,34.0,877.94,69,78.52,7.7,6.76,0.5,0.69,133.72,4,2000.0,37134.92,27.99,55987.88,18852.96,50.77,0,0,0,August,Erode,39.08,565.54,77.96,13.32,43.05,55.74
2021,Erode,West,Samba,Aug-Jan,11.34,77.72,29.49,26.0,34.0,877.94,69,78.52,7.7,6.76,0.5,0.69,133.72,4,2000.0,37134.92,27.99,55987.88,18852.96,50.77,0,0,0,May,Erode,35.75,34.39,46.7,24.14,29.01,81.02
2021,Erode,West,Samba,Aug-Jan,11.34,77.72,29.49,26.0,34.0,877.94,69,78.52,7.7,6.76,0.5,0.69,133.72,4,2000.0,37134.92,27.99,55987.88,18852.96,50.77,0,0,0,January,Erode,33.96,309.04,45.39,21.46,56.38,54.36
2021,Erode,West,Samba,Aug-Jan,11.34,77.72,29.49,26.0,34.0,877.94,69,78.52,7.7,6.76,0.5,0.69,133.72,4,2000.0,37134.92,27.99,55987.88,18852.96,50.77,0,0,0,October,Erode,20.99,522.2,90.88,20.68,81.4,123.0
2021,Erode,West,Samba,Aug-Jan,11.34,77.72,29.49,26.0,34.0,877.94,69,78.52,7.7,6.76,0.5,0.69,133.72,4,2000.0,37134.92,27.99,55987.88,18852.96,50.77,0,0,0,December,Erode,23.98,168.33,44.69,5.15,76.32,51.98
2021,Erode,West,Samba,Aug-Jan,11.34,77.72,29.49,26.0,34.0,877.94,69,78.52,7.7,6.76,0.5,0.69,133.72,4,2000.0,37134.92,27.99,55987.88,18852.96,50.77,0,0,0,June,Erode,26.77,9.86,55.39,15.82,54.15,66.13
2021,Erode,West,Samba,Aug-Jan,11.34,77.72,29.49,26.0,34.0,877.94,69,78.52,7.7,6.76,0.5,0.69,133.72,4,2000.0,37134.92,27.99,55987.88,18852.96,50.77,0,0,0,November,Erode,24.4,281.79,84.11,15.5,66.95,53.41
2021,Erode,West,Samba,Aug-Jan,11.34,77.72,29.49,26.0,34.0,877.94,69,78.52,7.7,6.76,0.5,0.69,133.72,4,2000.0,37134.92,27.99,55987.88,18852.96,50.77,0,0,0,May,Erode,23.48,175.11,75.9,10.68,15.58,89.16
2021,Erode,West,Samba,Aug-Jan,11.34,77.72,29.49,26.0,34.0,877.94,69,78.52,7.7,6.76,0.5,0.69,133.72,4,2000.0,37134.92,27.99,55987.88,18852.96,50.77,0,0,0,December,Erode,29.28,272.72,48.11,19.82,80.17,78.53
2021,Erode,West,Samba,Aug-Jan,11.34,77.72,29.49,26.0,34.0,877.94,69,78.52,7.7,6.76,0.5,0.69,133.72,4,2000.0,37134.92,27.99,55987.88,18852.96,50.77,0,0,0,January,Erode,24.24,478.5,91.77,15.93,87.44,124.59
2021,Erode,West,Samba,Aug-Jan,11.34,77.72,29.49,26.0,34.0,877.94,69,78.52,7.7,6.76,0.5,0.69,133.72,4,2000.0,37134.92,27.99,55987.88,18852.96,50.77,0,0,0,December,Erode,31.6,265.84,81.03,14.25,12.52,67.38
2021,Erode,West,Samba,Aug-Jan,11.34,77.72,29.49,26.0,34.0,877.94,69,78.52,7.7,6.76,0.5,0.69,133.72,4,2000.0,37134.92,27.99,55987.88,18852.96,50.77,0,0,0,February,Erode,20.97,432.44,82.18,24.59,85.93,79.87
2021,Erode,West,Thaladi,Sep-Feb,11.34,77.72,26.72,22.68,32.42,774.93,70,74.5,10.79,5.88,0.56,0.69,133.45,4,2000.0,39944.49,32.02,64042.34,24097.85,60.33,0,0,0,February,Erode,23.29,554.61,88.01,21.14,33.45,89.52
2021,Erode,West,Thaladi,Sep-Feb,11.34,77.72,26.72,22.68,32.42,774.93,70,74.5,10.79,5.88,0.56,0.69,133.45,4,2000.0,39944.49,32.02,64042.34,24097.85,60.33,0,0,0,August,Erode,24.18,380.93,57.31,18.87,60.26,124.5
2021,Erode,West,Thaladi,Sep-Feb,11.34,77.72,26.72,22.68,32.42,774.93,70,74.5,10.79,5.88,0.56,0.69,133.45,4,2000.0,39944.49,32.02,64042.34,24097.85,60.33,0,0,0,August,Erode,39.08,565.54,77.96,13.32,43.05,55.74
2021,Erode,West,Thaladi,Sep-Feb,11.34,77.72,26.72,22.68,32.42,774.93,70,74.5,10.79,5.88,0.56,0.69,133.45,4,2000.0,39944.49,32.02,64042.34,24097.85,60.33,0,0,0,May,Erode,35.75,34.39,46.7,24.14,29.01,81.02
2021,Erode,West,Thaladi,Sep-Feb,11.34,77.72,26.72,22.68,32.42,774.93,70,74.5,10.79,5.88,0.56,0.69,133.45,4,2000.0,39944.49,32.02,64042.34,24097.85,60.33,0,0,0,January,Erode,33.96,309.04,45.39,21.46,56.38,54.36
