year,state,district,crop,season,area_ha,yield_kg_per_ha,production_tonnes,rainfall_mm,max_temp_c,min_temp_c,irrigation_percent,fertilizer_kg_per_ha
2008,Tamil Nadu,Cuddalore,Rice,Navarai,75199.34,3888.78,292433.46,758.4,29.5,24.2,64.4,81.3
2008,Tamil Nadu,Viluppuram,Rice,Kuruvai,25349.34,4860.76,123217.0,871.9,33.5,24.4,80.5,123.0
2008,Tamil Nadu,Viluppuram,Rice,Samba,9028.89,5620.55,50747.35,1294.8,30.1,24.2,78.8,236.2
2008,Tamil Nadu,Viluppuram,Rice,Navarai,46527.52,4303.59,200235.5,943.7,36.4,19.0,71.2,109.1
2008,Tamil Nadu,Kallakurichi,Rice,Kuruvai,67130.68,4102.64,275413.2,1282.6,28.1,24.9,83.4,165.6
2008,Tamil Nadu,Kallakurichi,Rice,Samba,25428.29,4980.0,126632.79,1600.0,35.3,25.5,60.8,232.2
2008,Tamil Nadu,Kallakurichi,Rice,Navarai,4412.94,4440.95,19597.66,427.2,38.0,19.9,72.6,212.3
2008,Tamil Nadu,Vellore,Rice,Kuruvai,62948.77,3389.37,213356.85,695.4,33.6,21.9,95.2,228.4
2008,Tamil Nadu,Vellore,Rice,Samba,23602.4,3763.95,88838.16,1527.0,31.1,20.3,68.5,82.4
2008,Tamil Nadu,Vellore,Rice,Navarai,26134.29,3420.05,89380.64,526.7,36.7,21.6,92.8,201.2
2008,Tamil Nadu,Ranipet,Rice,Kuruvai,13295.11,3482.23,46296.59,1327.6,35.5,24.0,79.6,207.9
2008,Tamil Nadu,Ranipet,Rice,Samba,4402.48,3437.38,15133.01,1420.4,32.3,19.2,44.0,186.8
2008,Tamil Nadu,Ranipet,Rice,Navarai,27511.04,3029.12,83334.31,429.4,30.7,22.1,51.9,85.7
2008,Tamil Nadu,Tirupathur,Rice,Kuruvai,7063.64,4909.0,34675.4,554.1,34.7,24.5,83.6,241.3
2008,Tamil Nadu,Tirupathur,Rice,Samba,74207.19,4953.03,367550.65,1666.9,31.1,19.9,89.6,70.4
2008,Tamil Nadu,Tirupathur,Rice,Navarai,56243.9,4630.6,260442.86,911.4,28.6,24.8,50.3,137.0
2008,Tamil Nadu,Tiruvannamalai,Rice,Kuruvai,12489.96,4423.26,55246.3,444.2,37.8,20.4,46.6,173.9
2008,Tamil Nadu,Tiruvannamalai,Rice,Samba,6688.15,4929.96,32972.32,952.3,29.6,20.2,95.1,89.9
2008,Tamil Nadu,Tiruvannamalai,Rice,Navarai,38764.66,3876.26,150262.02,1416.7,32.9,25.0,47.2,233.8
2008,Tamil Nadu,Salem,Rice,Kuruvai,54987.51,4964.57,272989.55,897.6,33.7,20.8,66.4,120.5
2008,Tamil Nadu,Salem,Rice,Samba,32343.22,5268.32,170394.46,645.3,32.2,19.8,48.3,181.1
2008,Tamil Nadu,Salem,Rice,Navarai,69474.57,4370.27,303622.33,426.9,34.5,19.4,98.8,179.7
2008,Tamil Nadu,Namakkal,Rice,Kuruvai,74611.47,4021.83,300074.96,657.6,33.6,19.9,41.1,183.5
2008,Tamil Nadu,Namakkal,Rice,Samba,49464.1,4280.06,211709.51,1252.9,33.5,23.6,93.7,223.1
2008,Tamil Nadu,Namakkal,Rice,Navarai,76644.31,4123.57,316048.37,1418.6,28.8,19.3,90.3,158.1
2008,Tamil Nadu,Dharmapuri,Rice,Kuruvai,73480.16,4392.0,322724.71,1606.1,35.9,21.2,61.3,78.4
2008,Tamil Nadu,Dharmapuri,Rice,Samba,17938.14,5363.41,96209.59,1199.4,34.3,20.3,89.7,226.2
2008,Tamil Nadu,Dharmapuri,Rice,Navarai,59311.96,4835.53,286804.79,547.6,30.7,19.5,40.5,98.5
2008,Tamil Nadu,Krishnagiri,Rice,Kuruvai,21268.9,4655.37,99014.7,706.7,37.8,24.9,41.6,240.6
2008,Tamil Nadu,Krishnagiri,Rice,Samba,52813.36,4895.06,258524.56,1461.8,28.9,22.4,40.6,244.4
2008,Tamil Nadu,Krishnagiri,Rice,Navarai,15363.3,4603.47,70724.51,482.5,36.4,25.6,80.6,108.3
2008,Tamil Nadu,Erode,Rice,Kuruvai,45674.53,3720.97,169953.37,1647.3,28.8,22.3,86.5,81.0
2008,Tamil Nadu,Erode,Rice,Samba,3996.14,4225.95,16887.51,879.0,30.3,25.7,79.1,123.5
2008,Tamil Nadu,Erode,Rice,Navarai,32173.88,3366.1,108300.65,1759.5,33.2,25.3,60.8,225.0
2008,Tamil Nadu,Tiruppur,Rice,Kuruvai,62653.61,3487.08,218478.14,1661.8,31.1,22.3,91.9,210.1
2008,Tamil Nadu,Tiruppur,Rice,Samba,63217.57,3552.3,224567.8,800.6,32.9,22.1,71.2,168.1
2008,Tamil Nadu,Tiruppur,Rice,Navarai,33798.16,3136.67,106013.74,1302.6,37.1,24.0,42.7,220.9
2008,Tamil Nadu,Coimbatore,Rice,Kuruvai,38390.43,4966.05,190648.77,1320.6,30.3,19.7,41.6,122.6
2008,Tamil Nadu,Coimbatore,Rice,Samba,78772.59,5516.28,434531.43,1017.4,29.0,20.8,42.9,170.7
2008,Tamil Nadu,Coimbatore,Rice,Navarai,4279.45,4869.36,20838.17,1491.9,28.6,21.6,97.3,140.6
2008,Tamil Nadu,The Nilgiris,Rice,Kuruvai,79807.69,4147.86,331030.8,966.0,32.9,21.5,99.1,197.4
2008,Tamil Nadu,The Nilgiris,Rice,Samba,78762.47,4252.26,334918.15,655.4,28.2,21.5,95.1,249.4
2008,Tamil Nadu,The Nilgiris,Rice,Navarai,48482.83,3969.52,192453.53,1389.9,32.2,23.7,47.3,117.8
2008,Tamil Nadu,Karur,Rice,Kuruvai,74376.96,5158.03,383638.73,979.6,34.0,22.0,67.9,229.6
2008,Tamil Nadu,Karur,Rice,Samba,27178.03,4783.35,130002.0,708.0,28.1,20.6,60.0,75.7
2008,Tamil Nadu,Karur,Rice,Navarai,48815.75,4431.45,216324.7,1722.3,28.0,24.6,61.2,81.5
2008,Tamil Nadu,Dindigul,Rice,Kuruvai,60677.28,3468.95,210486.58,850.5,31.1,21.5,100.0,210.0
2008,Tamil Nadu,Dindigul,Rice,Samba,33010.3,4139.12,136633.7,983.6,36.3,22.3,57.7,209.5
2008,Tamil Nadu,Dindigul,Rice,Navarai,7527.95,3577.08,26928.05,463.0,28.3,23.3,58.2,203.7
2008,Tamil Nadu,Theni,Rice,Kuruvai,11633.18,4681.65,54462.47,1253.3,33.2,25.5,71.3,248.3
2008,Tamil Nadu,Theni,Rice,Samba,17039.31,5144.33,87655.78,1370.4,32.7,19.7,68.1,84.7
2008,Tamil Nadu,Theni,Rice,Navarai,14457.76,4995.7,72226.61,1194.6,37.2,23.4,48.7,148.5
2008,Tamil Nadu,Madurai,Rice,Kuruvai,76268.75,4326.62,329986.06,1777.3,36.6,23.6,84.1,83.1
2008,Tamil Nadu,Madurai,Rice,Samba,45148.35,4442.09,200553.22,1604.3,32.5,23.9,79.2,127.6
2008,Tamil Nadu,Madurai,Rice,Navarai,48143.32,4258.49,205017.62,1545.0,28.5,23.9,66.3,201.6
2008,Tamil Nadu,Virudhunagar,Rice,Kuruvai,65089.03,5116.65,333037.92,505.4,35.2,21.0,42.9,232.5
2008,Tamil Nadu,Virudhunagar,Rice,Samba,71214.48,5023.01,357711.06,1363.0,35.7,20.5,69.4,86.1
2008,Tamil Nadu,Virudhunagar,Rice,Navarai,65867.44,4514.06,297329.8,885.7,34.9,19.0,95.9,169.1
2008,Tamil Nadu,Ramanathapuram,Rice,Kuruvai,49947.04,4610.82,230296.75,1215.3,29.7,25.4,80.9,195.9
2008,Tamil Nadu,Ramanathapuram,Rice,Samba,21410.35,4539.94,97201.77,1529.5,37.7,22.2,87.2,235.1
2008,Tamil Nadu,Ramanathapuram,Rice,Navarai,77686.31,4374.19,339814.63,1299.3,36.9,20.4,54.8,241.5
2008,Tamil Nadu,Sivaganga,Rice,Kuruvai,49493.93,3107.82,153818.42,1688.9,37.2,21.7,66.1,196.4
2008,Tamil Nadu,Sivaganga,Rice,Samba,29799.0,3518.0,104832.97,1041.4,34.9,24.2,86.7,137.5
2008,Tamil Nadu,Sivaganga,Rice,Navarai,64130.64,3190.51,204609.56,1063.7,34.4,25.3,74.0,214.0
2008,Tamil Nadu,Tiruchirappalli,Rice,Kuruvai,31834.8,5249.13,167105.15,1516.1,32.4,25.7,56.3,204.0
2008,Tamil Nadu,Tiruchirappalli,Rice,Samba,25808.58,5338.43,137777.27,1128.4,33.3,24.6,98.1,80.0
2008,Tamil Nadu,Tiruchirappalli,Rice,Navarai,75579.45,5283.63,399333.5,1130.5,29.6,21.7,75.1,200.5
2008,Tamil Nadu,Perambalur,Rice,Kuruvai,14068.08,4343.1,61099.0,628.0,36.9,19.5,88.1,112.0
2008,Tamil Nadu,Perambalur,Rice,Samba,19179.06,4966.57,95254.16,1688.6,32.3,23.1,67.6,138.1
2008,Tamil Nadu,Perambalur,Rice,Navarai,24166.15,4397.9,106280.24,1596.3,37.2,20.1,58.2,224.9
2008,Tamil Nadu,Ariyalur,Rice,Kuruvai,34916.31,3179.65,111021.47,1587.6,31.4,25.2,77.0,164.9
2008,Tamil Nadu,Ariyalur,Rice,Samba,37410.85,3830.78,143312.82,1088.3,33.1,21.9,87.4,146.5
2008,Tamil Nadu,Ariyalur,Rice,Navarai,48546.29,3372.23,163709.01,1406.4,31.1,19.2,88.6,93.2
2008,Tamil Nadu,Thanjavur,Rice,Kuruvai,128332.05,4301.46,552014.68,640.0,31.7,25.5,66.5,214.5
2008,Tamil Nadu,Thanjavur,Rice,Samba,97610.8,5568.47,543542.67,1537.4,36.4,19.1,97.3,210.1
2008,Tamil Nadu,Thanjavur,Rice,Navarai,194339.25,4109.33,798604.96,957.0,36.4,19.6,65.0,137.6
2008,Tamil Nadu,Tiruvarur,Rice,Kuruvai,146060.92,3811.42,556700.23,1112.4,31.0,20.1,89.8,244.9
2008,Tamil Nadu,Tiruvarur,Rice,Samba,166299.35,4016.93,668012.04,1282.1,35.2,25.7,49.9,249.5
2008,Tamil Nadu,Tiruvarur,Rice,Navarai,123000.29,3689.89,453857.35,954.1,29.3,22.4,71.3,106.3
2008,Tamil Nadu,Nagapattinam,Rice,Kuruvai,130369.5,4663.62,607994.15,1085.0,30.2,19.4,86.8,185.4
2008,Tamil Nadu,Nagapattinam,Rice,Samba,75469.25,5347.54,403574.72,1070.0,31.4,24.2,92.6,136.7
2008,Tamil Nadu,Nagapattinam,Rice,Navarai,153884.6,4904.17,754676.28,659.0,30.3,20.8,53.8,188.5
2008,Tamil Nadu,Mayiladuthurai,Rice,Kuruvai,59791.16,3100.49,185381.96,576.4,36.4,23.6,43.9,140.4
2008,Tamil Nadu,Mayiladuthurai,Rice,Samba,122168.6,3602.06,440058.26,592.9,35.4,25.2,96.6,80.6
2008,Tamil Nadu,Mayiladuthurai,Rice,Navarai,87937.19,3431.65,301769.59,476.5,34.3,21.5,86.1,225.4
2008,Tamil Nadu,Pudukkottai,Rice,Kuruvai,30781.63,3694.11,113710.7,1652.3,29.5,23.5,93.4,234.2
2008,Tamil Nadu,Pudukkottai,Rice,Samba,24295.49,4169.43,101298.35,1392.7,35.9,19.6,75.0,217.8
2008,Tamil Nadu,Pudukkottai,Rice,Navarai,6337.08,3906.13,24753.49,1370.7,29.1,19.3,87.1,139.2
2008,Tamil Nadu,Thoothukudi,Rice,Kuruvai,15415.23,3242.06,49977.09,1381.1,33.5,23.6,88.8,148.2
2008,Tamil Nadu,Thoothukudi,Rice,Samba,50377.65,3998.56,201438.03,1704.2,33.7,21.1,99.8,192.5
2008,Tamil Nadu,Thoothukudi,Rice,Navarai,71399.5,3059.18,218424.04,1552.9,36.4,24.8,83.3,223.9
2008,Tamil Nadu,Tirunelveli,Rice,Kuruvai,12807.95,3478.55,44553.11,622.9,35.5,24.0,52.2,222.4
2008,Tamil Nadu,Tirunelveli,Rice,Samba,59329.25,4361.13,258742.43,886.0,36.4,19.2,98.5,186.7
2008,Tamil Nadu,Tirunelveli,Rice,Navarai,42582.04,3591.44,152930.9,729.4,35.2,22.0,79.1,106.9
2008,Tamil Nadu,Tenkasi,Rice,Kuruvai,47321.03,4339.94,205370.29,1261.2,33.0,19.1,94.0,218.9
2008,Tamil Nadu,Tenkasi,Rice,Samba,78464.8,4570.88,358652.81,1659.1,29.6,25.4,92.7,137.9
2008,Tamil Nadu,Tenkasi,Rice,Navarai,23084.34,3719.55,85863.3,597.7,32.4,21.0,85.9,89.2
2008,Tamil Nadu,Kanniyakumari,Rice,Kuruvai,11239.0,5193.47,58369.4,584.0,37.9,21.3,75.1,210.3
2008,Tamil Nadu,Kanniyakumari,Rice,Samba,38880.6,5684.4,221012.95,531.8,36.8,22.8,42.4,235.6
2008,Tamil Nadu,Kanniyakumari,Rice,Navarai,65812.87,4727.2,311110.42,745.9,36.8,25.3,67.5,149.2
2009,Tamil Nadu,Chennai,Rice,Kuruvai,53876.13,3573.93,192549.53,1714.3,28.1,19.0,70.3,157.9
2009,Tamil Nadu,Chennai,Rice,Samba,71555.37,3584.74,256507.59,1766.8,34.2,20.1,42.8,166.9
2009,Tamil Nadu,Chennai,Rice,Navarai,53063.27,3128.71,166019.36,509.2,33.3,24.5,44.9,230.2
2009,Tamil Nadu,Kanchipuram,Rice,Kuruvai,52609.01,4570.15,240430.89,1121.4,28.2,25.6,78.6,86.5
2009,Tamil Nadu,Kanchipuram,Rice,Samba,50279.19,4387.07,220578.5,829.5,33.3,22.6,41.2,120.8
2009,Tamil Nadu,Kanchipuram,Rice,Navarai,79700.87,4092.01,326136.59,1629.9,34.0,22.2,53.4,202.9
2009,Tamil Nadu,Chengalpattu,Rice,Kuruvai,78226.93,4828.53,377721.22,798.4,32.2,21.7,91.1,208.8
2009,Tamil Nadu,Chengalpattu,Rice,Samba,53305.27,5491.14,292706.92,1212.2,36.2,24.7,60.2,243.5
2009,Tamil Nadu,Chengalpattu,Rice,Navarai,29095.93,5084.87,147948.92,1187.1,35.6,25.1,76.2,216.9
2009,Tamil Nadu,Thiruvallur,Rice,Kuruvai,17418.02,3611.22,62900.33,951.7,36.0,19.3,80.1,187.0
2009,Tamil Nadu,Thiruvallur,Rice,Samba,72653.51,4276.58,310708.78,806.2,36.7,24.2,65.5,197.9
2009,Tamil Nadu,Thiruvallur,Rice,Navarai,28050.24,3740.08,104910.25,553.4,30.5,25.2,61.7,181.7
2009,Tamil Nadu,Cuddalore,Rice,Kuruvai,37521.9,4553.69,170863.22,1776.1,36.3,22.4,92.8,132.6
2009,Tamil Nadu,Cuddalore,Rice,Samba,38146.91,4505.86,171884.77,782.6,32.0,24.2,44.4,188.7
2009,Tamil Nadu,Cuddalore,Rice,Navarai,16718.98,4412.9,73779.25,1717.6,34.1,23.3,84.2,130.0
2009,Tamil Nadu,Viluppuram,Rice,Kuruvai,19833.61,4761.49,94437.59,1593.3,36.2,25.2,96.4,150.5
2009,Tamil Nadu,Viluppuram,Rice,Samba,36232.85,4998.63,181114.74,1102.0,36.1,24.2,41.2,183.4
2009,Tamil Nadu,Viluppuram,Rice,Navarai,45165.81,4657.33,210352.12,1397.9,33.5,24.3,42.3,74.9
2009,Tamil Nadu,Kallakurichi,Rice,Kuruvai,44756.34,3255.15,145688.48,790.3,31.2,21.3,81.9,155.3
2009,Tamil Nadu,Kallakurichi,Rice,Samba,9958.47,3711.68,36962.62,1188.5,34.7,21.3,64.6,111.6
2009,Tamil Nadu,Kallakurichi,Rice,Navarai,40713.52,3222.26,131189.46,1110.4,28.4,25.3,89.1,200.6
2009,Tamil Nadu,Vellore,Rice,Kuruvai,63035.7,4398.03,277232.81,1766.2,36.3,26.0,75.3,106.8
2009,Tamil Nadu,Vellore,Rice,Samba,3039.27,4894.02,14874.25,729.3,36.7,20.1,80.0,117.9
2009,Tamil Nadu,Vellore,Rice,Navarai,10315.21,3747.8,38659.4,1106.5,34.4,21.3,81.4,81.0
2009,Tamil Nadu,Ranipet,Rice,Kuruvai,30427.18,4998.8,152099.36,1444.4,29.3,21.2,47.1,151.9
2009,Tamil Nadu,Ranipet,Rice,Samba,58390.4,4850.48,283221.62,1762.8,30.2,23.6,66.1,80.7
2009,Tamil Nadu,Ranipet,Rice,Navarai,59390.88,4627.73,274844.89,692.8,31.1,19.8,67.4,247.2
2009,Tamil Nadu,Tirupathur,Rice,Kuruvai,19610.71,4376.57,85827.66,1633.9,29.7,21.4,98.2,210.5
2009,Tamil Nadu,Tirupathur,Rice,Samba,40727.32,4511.34,183734.83,791.1,34.7,24.4,92.4,98.0
2009,Tamil Nadu,Tirupathur,Rice,Navarai,72411.16,3840.51,278095.96,675.9,29.6,22.3,85.8,249.5
2009,Tamil Nadu,Tiruvannamalai,Rice,Kuruvai,8874.6,5155.85,45756.12,955.0,37.2,19.5,82.9,202.4
2009,Tamil Nadu,Tiruvannamalai,Rice,Samba,45908.14,5273.46,242094.85,674.4,30.5,20.6,72.9,233.1
2009,Tamil Nadu,Tiruvannamalai,Rice,Navarai,21874.17,4029.56,88143.22,532.8,31.9,23.1,74.7,167.8
2009,Tamil Nadu,Salem,Rice,Kuruvai,9586.22,3796.09,36390.12,592.3,32.7,20.1,67.8,109.8
2009,Tamil Nadu,Salem,Rice,Samba,16050.6,3674.93,58984.87,1616.9,34.7,19.7,79.8,180.1
2009,Tamil Nadu,Salem,Rice,Navarai,21876.4,3748.26,81998.4,860.8,35.7,25.4,91.0,213.6
2009,Tamil Nadu,Namakkal,Rice,Kuruvai,3538.29,5303.8,18766.38,1434.6,37.2,25.2,90.5,240.2
2009,Tamil Nadu,Namakkal,Rice,Samba,44937.21,5181.48,232841.05,1031.7,32.0,25.4,61.6,224.1
2009,Tamil Nadu,Namakkal,Rice,Navarai,61598.59,4876.98,300415.23,859.9,29.0,20.9,47.9,123.1
2009,Tamil Nadu,Dharmapuri,Rice,Kuruvai,74352.0,3779.4,281006.2,1419.0,32.1,21.3,90.8,233.0
2009,Tamil Nadu,Dharmapuri,Rice,Samba,24950.3,3514.89,87697.48,1527.0,33.2,23.8,94.9,167.4
2009,Tamil Nadu,Dharmapuri,Rice,Navarai,64333.74,3289.48,211624.7,628.9,28.9,22.3,67.9,187.6
2009,Tamil Nadu,Krishnagiri,Rice,Kuruvai,15276.99,3877.53,59236.91,1231.4,35.5,20.1,96.5,181.8
2009,Tamil Nadu,Krishnagiri,Rice,Samba,63139.36,4238.22,267598.32,937.5,34.6,19.7,84.1,77.7
2009,Tamil Nadu,Krishnagiri,Rice,Navarai,77831.84,3702.43,288167.0,1276.8,36.2,25.2,55.6,222.9
2009,Tamil Nadu,Erode,Rice,Kuruvai,5320.88,3344.12,17793.67,1251.9,31.6,24.4,79.1,112.2
2009,Tamil Nadu,Erode,Rice,Samba,16009.69,3818.15,61127.44,824.3,29.1,22.8,85.8,173.6
2009,Tamil Nadu,Erode,Rice,Navarai,49924.96,3307.21,165112.17,1374.1,35.3,23.6,45.7,195.2
2009,Tamil Nadu,Tiruppur,Rice,Kuruvai,42640.62,5069.3,216158.1,1795.6,35.8,23.3,44.7,200.8
2009,Tamil Nadu,Tiruppur,Rice,Samba,53337.4,5096.86,271853.32,1464.4,30.4,23.8,57.7,71.6
2009,Tamil Nadu,Tiruppur,Rice,Navarai,74271.93,4630.25,343897.71,730.3,36.1,21.5,94.0,211.7
2009,Tamil Nadu,Coimbatore,Rice,Kuruvai,34592.0,3227.5,111645.59,1243.4,37.8,25.6,65.7,200.2
2009,Tamil Nadu,Coimbatore,Rice,Samba,26260.07,3674.69,96497.61,1008.2,29.7,22.5,79.8,159.5
2009,Tamil Nadu,Coimbatore,Rice,Navarai,75308.33,3274.18,246573.31,1633.9,29.3,24.6,47.1,143.4
2009,Tamil Nadu,The Nilgiris,Rice,Kuruvai,31288.82,3910.61,122358.41,1287.4,30.2,21.4,90.8,139.6
2009,Tamil Nadu,The Nilgiris,Rice,Samba,25636.35,4182.46,107222.92,700.8,30.8,19.4,58.2,127.7
2009,Tamil Nadu,The Nilgiris,Rice,Navarai,6494.05,3553.5,23076.59,1540.4,34.2,20.3,64.3,167.0
2009,Tamil Nadu,Karur,Rice,Kuruvai,78297.67,4600.47,360205.73,786.7,35.1,24.3,83.8,217.6
2009,Tamil Nadu,Karur,Rice,Samba,64322.8,4858.98,312543.02,482.0,32.0,24.7,47.6,190.9
2009,Tamil Nadu,Karur,Rice,Navarai,9437.38,4585.07,43271.06,1609.7,35.6,20.7,71.4,103.2
2009,Tamil Nadu,Dindigul,Rice,Kuruvai,25845.65,3803.05,98292.3,1000.8,37.4,25.9,71.6,121.8
2009,Tamil Nadu,Dindigul,Rice,Samba,63435.75,3795.6,240776.85,682.2,34.5,24.1,47.5,119.9
2009,Tamil Nadu,Dindigul,Rice,Navarai,57955.52,3657.86,211993.25,408.8,29.4,20.6,56.3,96.4
2009,Tamil Nadu,Theni,Rice,Kuruvai,47218.54,3497.4,165141.92,1646.1,37.7,20.4,82.3,221.5
2009,Tamil Nadu,Theni,Rice,Samba,42444.69,4154.51,176337.01,1701.8,35.4,20.7,75.1,194.0
2009,Tamil Nadu,Theni,Rice,Navarai,46672.33,3833.75,178930.23,571.9,33.2,22.8,60.1,183.5
2009,Tamil Nadu,Madurai,Rice,Kuruvai,70829.97,2920.9,206887.15,1343.5,31.9,21.8,85.9,159.9
2009,Tamil Nadu,Madurai,Rice,Samba,61575.03,3573.37,220030.44,1261.9,35.9,25.6,62.6,173.9
2009,Tamil Nadu,Madurai,Rice,Navarai,67313.27,3000.57,201978.31,1423.5,28.2,22.3,94.1,110.4
2009,Tamil Nadu,Virudhunagar,Rice,Kuruvai,38418.33,3148.85,120973.66,756.1,35.5,20.1,63.7,188.1
2009,Tamil Nadu,Virudhunagar,Rice,Samba,30650.42,3453.91,105863.93,703.6,36.6,25.0,97.1,83.7
2009,Tamil Nadu,Virudhunagar,Rice,Navarai,52577.47,3152.16,165732.49,903.3,29.8,20.4,40.7,133.1
2009,Tamil Nadu,Ramanathapuram,Rice,Kuruvai,67649.62,3083.84,208620.49,587.7,29.9,25.8,73.0,102.9
2009,Tamil Nadu,Ramanathapuram,Rice,Samba,23072.14,3494.66,80629.34,1106.9,36.9,25.1,74.5,109.9
2009,Tamil Nadu,Ramanathapuram,Rice,Navarai,63144.53,3122.77,197186.14,1144.8,32.3,23.9,91.1,161.3
2009,Tamil Nadu,Sivaganga,Rice,Kuruvai,27338.14,4065.43,111141.15,1401.5,35.9,25.6,77.4,231.6
2009,Tamil Nadu,Sivaganga,Rice,Samba,23916.37,4649.34,111195.35,1489.9,36.3,21.2,80.9,124.8
2009,Tamil Nadu,Sivaganga,Rice,Navarai,35019.68,3767.59,131939.7,649.2,28.8,23.3,90.9,73.8
2009,Tamil Nadu,Tiruchirappalli,Rice,Kuruvai,23917.15,3093.13,73978.83,958.7,30.2,21.5,83.7,180.0
2009,Tamil Nadu,Tiruchirappalli,Rice,Samba,74961.55,3519.42,263820.86,1416.6,35.3,20.6,94.2,158.4
2009,Tamil Nadu,Tiruchirappalli,Rice,Navarai,48130.25,2863.2,137806.46,1099.6,31.7,23.5,69.2,70.8
2009,Tamil Nadu,Perambalur,Rice,Kuruvai,19968.47,4218.54,84237.85,1709.5,32.3,19.3,48.3,84.2
2009,Tamil Nadu,Perambalur,Rice,Samba,31494.78,4770.34,150240.65,848.7,32.6,24.0,66.0,212.8
2009,Tamil Nadu,Perambalur,Rice,Navarai,77474.67,4235.87,328172.65,1667.0,29.8,22.4,94.5,128.1
2009,Tamil Nadu,Ariyalur,Rice,Kuruvai,8678.3,4907.5,42588.77,752.7,28.2,20.0,79.5,246.0
2009,Tamil Nadu,Ariyalur,Rice,Samba,60367.81,5316.84,320966.25,735.8,30.0,22.9,92.4,162.0
2009,Tamil Nadu,Ariyalur,Rice,Navarai,13176.03,4798.55,63225.86,662.9,35.5,23.1,72.4,114.9
2009,Tamil Nadu,Thanjavur,Rice,Kuruvai,137079.73,3859.73,529090.83,1054.2,37.5,21.9,91.8,116.2
2009,Tamil Nadu,Thanjavur,Rice,Samba,122873.51,4384.82,538777.7,404.2,30.5,21.0,45.6,120.3
2009,Tamil Nadu,Thanjavur,Rice,Navarai,113900.76,3825.75,435756.09,614.5,32.8,23.5,43.3,199.1
2009,Tamil Nadu,Tiruvarur,Rice,Kuruvai,152485.33,3135.06,478050.61,1177.7,30.9,23.3,64.6,96.2
2009,Tamil Nadu,Tiruvarur,Rice,Samba,172654.9,3471.58,599385.38,1283.4,32.2,21.8,81.4,203.2
2009,Tamil Nadu,Tiruvarur,Rice,Navarai,111864.42,3436.2,384388.45,1160.6,33.1,19.4,74.4,232.1
2009,Tamil Nadu,Nagapattinam,Rice,Kuruvai,84980.74,4773.1,405621.6,1211.4,31.6,22.9,66.3,121.6
2009,Tamil Nadu,Nagapattinam,Rice,Samba,50247.87,5592.9,281031.43,1795.5,35.3,19.1,53.6,244.9
2009,Tamil Nadu,Nagapattinam,Rice,Navarai,52155.53,4027.39,210050.55,1256.8,28.2,26.0,51.0,197.9
2009,Tamil Nadu,Mayiladuthurai,Rice,Kuruvai,137738.16,3260.75,449130.11,1588.0,33.5,25.5,95.0,235.7
2009,Tamil Nadu,Mayiladuthurai,Rice,Samba,123140.12,3437.84,423336.45,1477.5,30.6,24.1,90.2,211.2
2009,Tamil Nadu,Mayiladuthurai,Rice,Navarai,123690.94,3057.0,378122.92,1033.5,33.1,22.7,89.2,163.1
2009,Tamil Nadu,Pudukkottai,Rice,Kuruvai,52688.56,3496.12,184205.3,878.7,37.1,25.4,74.5,196.4
2009,Tamil Nadu,Pudukkottai,Rice,Samba,46241.33,4112.36,190161.09,500.8,32.2,24.5,88.3,230.6
2009,Tamil Nadu,Pudukkottai,Rice,Navarai,18457.15,3266.21,60284.93,1095.5,35.6,19.5,65.0,191.4
2009,Tamil Nadu,Thoothukudi,Rice,Kuruvai,77758.63,3353.22,260741.96,1764.5,36.5,25.0,74.6,163.3
2009,Tamil Nadu,Thoothukudi,Rice,Samba,7329.32,4013.99,29419.81,405.3,37.8,24.1,59.7,195.6
2009,Tamil Nadu,Thoothukudi,Rice,Navarai,64936.46,3221.56,209197.02,458.7,30.0,20.4,43.9,200.7
2009,Tamil Nadu,Tirunelveli,Rice,Kuruvai,52204.34,4220.69,220338.54,1134.5,31.7,25.1,58.6,84.3
2009,Tamil Nadu,Tirunelveli,Rice,Samba,48112.93,4443.95,213811.62,1700.0,30.9,21.0,66.4,134.2
2009,Tamil Nadu,Tirunelveli,Rice,Navarai,66143.22,3956.69,261708.28,1003.3,37.8,20.5,82.9,166.1
2009,Tamil Nadu,Tenkasi,Rice,Kuruvai,59386.66,4845.84,287778.38,494.0,30.0,25.8,81.6,171.1
2009,Tamil Nadu,Tenkasi,Rice,Samba,41416.29,4745.24,196530.17,642.4,33.1,23.1,54.4,175.7
2009,Tamil Nadu,Tenkasi,Rice,Navarai,74399.9,4556.46,339000.07,534.1,32.8,23.1,65.6,128.8
2009,Tamil Nadu,Kanniyakumari,Rice,Kuruvai,73616.61,3880.36,285658.59,733.3,30.3,26.0,40.3,185.1
2009,Tamil Nadu,Kanniyakumari,Rice,Samba,76789.82,5132.0,394085.5,1007.5,33.7,25.8,99.0,151.0
2009,Tamil Nadu,Kanniyakumari,Rice,Navarai,15691.28,3944.58,61895.58,1319.6,33.1,20.6,64.2,137.2
2010,Tamil Nadu,Chennai,Rice,Kuruvai,29382.93,5460.06,160432.44,1753.3,31.9,23.8,57.8,117.9
2010,Tamil Nadu,Chennai,Rice,Samba,75198.05,6238.96,469157.77,755.3,32.0,23.5,71.1,87.3
2010,Tamil Nadu,Chennai,Rice,Navarai,50598.98,4585.62,232027.71,1093.4,37.3,25.3,60.2,165.6
